"Hash","string"
"6e159596","A tiny dragon Digimon with a cool white
sheen. Bores easily and loves adventures
due to DNA from Gankoomon."
"1abe8dcc","Having Digivolved to a virus-type,
Agumon awoke to his wild nature. Afraid
of nothing, and violent to boot."
"dabbea35","This Agumon lives in snowfields. Has
same rascally nature as other Agumon
types."
"dac43972","Gabumon Digivolved to a virus-type. The
fur that covers it is made from
Garurumon data."
"1ac0cc5b","This Digimon is vividly colored. Said to
be a variety of Gabumon, with the same
colorful body and personality."
"dab52ee8","Looks like Patamon, but opposite in
nature. A super sourpuss, and likes to
fight to resolve differences."
"dab2ef91","A vegetation Digimon with the same
Digivolution as Palmon. Its flowers
stink as badly as Palmon's."
"dab9abde","DO_NOT_TRANSLATE"
"1ab7d187","DO_NOT_TRANSLATE"
"daaaa154","A ToyAgumon dyed black. Infected with
a computer virus, it now likes to pick
on children."
"1aa8c73d","A clear ToyAgumon with a cooler and
calmer personality than the original."
"e0706c91","A rare species of mechanical Digimon.
This machine Digimon's body gets hot
enough to burn you."
"e072abe8","A Goblimon from a snowy country. With
his hat and vest, the cold doesn't
bother him a bit."
"20754e87","This Goblimon's purpose is to share its
divine good news with all who would
listen."
"e07728de","A Child Digimon that Digivolved from
Tsumemon. Has a sunny disposition.
Thinks that breaking things is fun."
"e0796735","A Digimon with an elastic hammer-tail.
With an extremely soft body, it moves
around in a dynamic fashion."
"207c0acc","A hot-blooded, violent Digimon. Has some
weird habits, and never lets go of its
MacField microphone."
"207e495b","Agumon with a special voice."
"e081b672","Gabumon with a special voice."
"f587f431","A dinosaur Digimon covered with a hardened
shell. Its sharp claws and big horn make
for fierce attacks."
"f58eb07e","A beast Digimon akin to a wolf. With a
lean body and mad skills, its agility
makes it fearsome to other Digimon."
"b58c0ca7","A gigantic bird Digimon enrobed in
flame. Patrols the skies on huge wings.
Vicious, but hates fighting."
"b5945bec","An angel Digimon wearing heavenly white
garments and has six shining wings. Cool-
headed in the face of evil."
"f590eed5","A special insectoid Digimon with good
attacks and defenses. Its metallic head
allows for extra-strong defenses."
"f5993d12","A sea beast Digimon, sturdy and with
thick fur to stand extreme cold. Roars
like a lion while fighting."
"b5969a7b","A giant cactus-like vegetation Digimon.
Spends nearly all day spaced out, but
look out when it goes berserk."
"f576ab50","A very curious tease. Small in stature
but a valuable sacred Digimon, with
power you'd never suspect."
"b57407b9","An Adult mythical dragon Digimon that
Digivolved with Veemon's powers. It's very
just, and never heedless in action."
"47b0d2cd","DO_NOT_TRANSLATE"
"47b78e0a","A very rare insectoid Digimon with a
humanoid form. Its hard shell and rapid
moves combine with its cool intellect."
"87b5b4f3","A demon dragon type Digimon known as the ""Crimson Dragon.""
Has a wild and violent nature
coupled with a roar powerful enough to shake the earth."
"47b31124","A beast humanoid Digimon that Digivolved
from Terriermon. Excels at hunting, and
loves to wear D-VI's 503xx jeans."
"87ab275f","A martial artist Digimon discovered in
rural China. A born natural with a rare
fighting technique. Uses the Togaken."
"87ad65b6","A mysterious beast Digimon in the shape
of a giant fox with nine tails. Hailed
in ancient times as a peace-bringer."
"47a64529","This beast Digimon is a bigger version
of Gaomon. Its glove-protected claws
that have fully grown."
"47a88380","DO_NOT_TRANSLATE"
"47c8d7eb","A high-level wizard Digimon from the
dimension of the Digital World. A bit
impish, but has a shy side as well."
"47cb1642","A fallen angel Digimon wrapped in dark
robes. Once it was a shining Angemon,
but it fell into darkness."
"1b1e6aa6","A mythical ancient Digimon. Very rare
and prized. Said to have been tamed by
only one Tamer."
"db1bc70f","A Digimon like an ancient dinosaur. Its
two developed arms and massive tail mow
down everything. Easy to tame."
"db1988b0","DO_NOT_TRANSLATE"
"1b161b99","A demon-like Digimon. Very bright, and
rough-natured. Its temper makes it very
destructive."
"1b27657a","This beast humanoid Digimon is king of
beasts. Its brawny muscles come from
training and can withstand any attack."
"1b2526e3","A fire Digimon enrobed in flames.
Its nature is also flame-like, scorching
everything that it touches."
"db228354","DO_NOT_TRANSLATE"
"1b20a93d","A carnivorous vegetation Digimon with
long ivy and a gaping mouth. Its sweet
aroma draws in small Digimon."
"db318dde","DO_NOT_TRANSLATE"
"1b2fb387","A mysterious Digimon from the Digital
World. Will Digivolve to an extreme form
after many battles."
"ae872089","DO_NOT_TRANSLATE"
"ae895fe0","DO_NOT_TRANSLATE"
"6e8b393f","An aquatic Digimon with a large snake-
like body. Wraps its enemies in its
coils and then crushes them."
"6e8d7796","An insectoid Digimon with giant scissors
atop its head. Has a hard shell. Once
it has you, you won't escape."
"ae901b2d","A machine Digimon used to protect
computer networks. Follows its programs
to repel invaders."
"ae925984","DO_NOT_TRANSLATE"
"6e95c6d3","DO_NOT_TRANSLATE"
"ae986a6a","A vegetation Digimon akin to a dying
tree. It pretends to be just a tree to
attack passing Digimon. Hates fire."
"ae9aa8c1","This mysterious Digimon is a variant of
Nanimon. Shaped like a bomb, it even has
a fuse. Has an old man's attitude."
"6e9c8218","A Digimon with a body of ice. Digivolved
from Gotsumon, or maybe a variant, it
remains a riddle to be solved."
"a8d4dc84","A type of Ogremon that lives in cold
places. Very territorial; will charge you
down if you step over its line."
"a8d29e2d","A Digimon enrobed in sparkling white
robes and has two wings. As with
Angemon, it's utterly good, and destroys evil."
"a8daed6a","A subspecies of Kyubimon with silver fur.
Not as bright, but faster than Kyubimon."
"68d849d3","A beast Digimon like Garurumon. An evil
Digimon, living in darkness. Is a real
pain, spreading strife wherever it can."
"a8cbe2e0","A Digimon enrobed in dark flames. Hard
to approach, as it has a rough nature
that leads to violence against enemies."
"a8c9a389","A virus-type Gatomon with lots of black
hair. Basically, a dark Digimon that
Digivolves into a dark angel Digimon."
"68cffa96","DO_NOT_TRANSLATE"
"68cdbc3f","A Digimon akin to an Asian demon. Of the
same tribe as Ogremon. It also loves
fighting and has a rough personality."
"68e992bc","A very rare golden Guardromon. Its
skills are a level above Guardromon's."
"68e75425","A mysterious beast Digimon, shaped like
a giant blue fox with nine tails. Unlike
Kyubimon, brings destruction, not peace."
"3c3d936f","A variant of Veedramon, with a deep red
body. Veedramon will Digivolve at the
peak of anger, they say."
"fc40ff86","A mythical dragon Digimon. Valuable,
with unparalleled attacks, it shines its
golden body on the net's darkness."
"fc38b179","An orange data-type Growlmon. Normally
calmer than the virus-type, it will get
crazy mad if something goes wrong."
"3c3b5410","A bluish-black virus-type Greymon.
Wilder, and called a wild Greymon.
Clever enough to be a team player."
"fc47bbc3","A virus-type Garurumon. The blades from
its shoulders will shred anything they
touch. Loves burying bones."
"fc49fa5a","A stronger, redder version of Vegiemon.
Smarter, with better attacks than the
immature Vegiemon."
"fc433e1d","A cold-hearted dark angel Digimon.
The Devimon with the cruelest hearts
Digivolve into this Devimon."
"3c45e1b4","A comrade of Wizardmon from another
dimension. Controls light and ice magic
(high-level programming languages)."
"fc524967","A chrysalis-like Adult Digimon. The
Child Keramon became pupa-like to
Digivolve into a stronger Digimon."
"3c54ec3e","A mollusk Digimon with a slug-like body.
Loves dark and damp places, and has
neither attack power nor intelligence."
"8eb861b2","A mollusk Digimon like Numemon. Lacks
attack power, but is brutal, and will
attack anyone. This leads to its defeat."
"ceb6879b","A Digimon shaped like a sparkly golden poop.
Hated by other Digimon, but has great
intelligence and attack power."
"ceb4490c","A Digimon shaped like a platinum poop.
It has ore data from rare metals, but
has the same skills as Sukamon."
"8eb1a675","Digivolved form of Gumdramon. Makes
the most of its flexibility with its
special rubber battle armor."
"8eaf671e","Shoutmon, releasing its hot soul, took
the power to Digivolve from Omegamon.
Shines all over with a golden light."
"ceabfac7","Although cute and furry, this Digimon
has a pair of suprisingly sharp claws."
"8ea95728","Greymon with a special voice."
"8ea718d1","Garurumon with a special voice."
"becea3e2","An android Digimon whose body is more
than half mechanized. MetalGreymon's
powers rival a nuclear warhead."
"7ec78365","A beast humanoid Digimon. Inheriting the
leg strength of Garurumon, it has one of
the best jumps in the Digimon world."
"7ec9c1fc","A bird humanoid Digimon with wings that
let it roam the skies. Has massive
claws. Guardian of the earth and wind."
"7ec305b7","A high angel Digimon with eight silver
wings. Assigned to control angel Digimon
in the Digital World."
"bec5a94e","A Digivolved form of Kabuterimon, found
in the tropics. Big for an insectoid
Digimon and excels in fighting."
"bebd5a01","A well-developed sea beast Digimon.
Makes its own armor from materials it
stole from enemies."
"7ec0c758","A pixie Digimon like a lovely flower.
It may look like a human child, but it
has secret reserves of untold power."
"7eb87813","A high angel Digimon in the form of a
lovely woman. Powerful and just, they
say it was akin to a goddess."
"bebb1baa","A dragon humanoid Digimon Digivolved
from ExVeemon and Stingmon. It combines
dragon power with a tough insect shell."
"eb152b40","DO_NOT_TRANSLATE"
"eb12ece9","A Perfect android Digimon named Giant
Growlmon. Wears a restraint on its jaw
to keep it under control."
"2b1a0d76","An android Digimon Digivolved from
Gargomon. Called ""Agile Hound"" as it can
kill with lightning-quick speed."
"2b17ce1f","One of the Deva Digimon. It is a
Perfect Digimon with a rabbit-like
form. Has a very kind heart."
"eb1e25e4","Versed in Tao, this Master Digimon will
fight using all techniques. Skilled in
magic and talisman attacks."
"eb1be68d","An android Digimon with a powerful
rocket engine. Specializes in massive
hit-and-run instant attacks."
"eb2435ca","DO_NOT_TRANSLATE"
"2b20c8b3","Among the rare Veedramon, this legend-
like Digimon can only Digivolve from the
ones with the most impressive records."
"2b2917f8","King of the undead Digimon. Attained
great powers when reborn. Very cruel and
cunning in nature."
"eb267421","A valuable female fallen angel Digimon
with mighty, pure dark powers. Almost no
tamer can deal with her."
"a4603861","DO_NOT_TRANSLATE"
"e462db38","A mutant Digimon Digivolved in a cruel
environment. Cute on the outside but
hides a terrifying destructive power."
"e4651997","Mamemon Digivolved into a stronger
android Digimon. Ninety percent
mechanized."
"a46886ae","DO_NOT_TRANSLATE"
"e46b2a45","An extreme Deadly Digimon with both holy
and magic aspects. Sealed in the Dark
Area after losing an ancient battle."
"e46d68dc","An android Digimon created to hold great
power. It can chew through the strongest
armor with its powerful jaw."
"a46f42eb","This undead Digimon is nothing but bones.
It remains animated due to its
remaining fighting instincts."
"a4718142","A dark dragon Digimon developed as a
combat dragon to surpass Megadramon.
It exists as a brutal computer virus."
"a44cb029","An artificially created Digimon. Among
the Perfect dragon android Digimon,
it's said to have the most awesome power."
"a44eee80","A beast humanoid Digimon with a strong
sense of justice. Digivolved from Leomon
while constantly training in the cold."
"52351b7e","A beast humanoid Digimon that takes
data from various fighting games and
uses their secrets. Crushes its enemies."
"123277a7","DO_NOT_TRANSLATE"
"52309d88","DO_NOT_TRANSLATE"
"522e5f31","A fire Digimon that burns with an even
greater intensity than an Adult
Meramon."
"523fa812","DO_NOT_TRANSLATE"
"123d057b","DO_NOT_TRANSLATE"
"123ac6ec","This Seadramon-type from the extremes of
Folder Continent Digivolved to survive the
dog-eat-dog Digital World."
"523759d5","An insectoid Digimon Digivolved from
Kuwagamon. Has better defenses in places
and more precise scissor attacks."
